,parking,number_domain_keywords_en,number_parking_kewords_en,number_together_in_line_keywords_en,keyword_in_title_en,stemmed_keyword_in_title,presence_of_nav,text_alpha_length,number_frames,number_images,domain_in_title,domain_in_text,in_warninglist,number_redirects,different_final_domain,number_links,number_link_same_domain,average_link_length_same_domain,number_different_link_domains,average_link_length,maximum_link_length,link_to_text_ratio,number_non_link_characters,third_party_requests_ratio,third_party_data_ratio,third_party_html_content_ratio,initial_response_size,initial_response_ratio,kword_auction,kword_domain,kword_regist,kword_price,kword_offer,kword_servic,kword_host,kword_websit,kword_contact,kword_site,kword_transfer,kword_héberge,kword_internet,kword_serveur,kword_découvr,kword_mainten
kword_price,-0.05455285346360431,0.1792741441885825,0.4446758946165728,0.17993073807885365,-0.038454182363388587,-0.03515276305747365,0.07133648263472517,0.012264680043325468,0.07799403614491945,0.1250599768593486,0.009966497691877846,-0.01962051765978745,-0.03171981886036304,0.02746104773451544,0.06655259902588383,0.09136227362934182,0.10452208659817606,0.01956322899674063,0.05174731109043919,0.024387105293659117,0.06053172052519496,0.10618737423998775,-0.001250498638719764,0.06893459007385802,0.059999790717476756,0.05352575474420977,-0.0037244854080808517,-0.038990439986183414,-0.0008041332849396684,0.12421406803754848,0.2428251280689745,1.0,0.2377676459343832,0.03285790841093101,0.050925408055931355,0.11900886675963797,0.05891648905930755,0.21037930389726142,0.12390580634997413,-0.012008624585493467,0.01867162192806321,-0.008783429229938074,-0.007489721829276784,0.011505273316437935
kword_offer,-0.026717670015989143,0.1945587603105007,0.24545604525837847,0.18010322177162547,0.04777132393175471,0.014114934214420735,0.08875801135093683,0.036778385234829375,0.059189966538023886,0.06119993497222147,0.017201321224413837,-0.01282765627235838,-0.006180068371436893,0.04100766530810351,0.12404342132231533,0.10557815642357483,0.07117962274721727,0.01306127793510816,0.07975801852361723,0.026699386110138307,0.061976482795408176,0.04322282314493643,0.025446375285880122,0.1111706764159323,0.09622605847532752,0.11039619996839684,-0.019336541859854905,-0.042310096608681784,0.002273745459556472,0.1372405853781741,0.09491035053097528,0.2377676459343832,1.0,0.02250584512803075,0.09332041799973366,0.09672660840726699,0.06770955668017131,0.42760443244869706,0.1136006246091843,-0.010547584021182579,0.06559509908106588,-0.004272904624810234,0.00465808105193768,0.1261557373944376
kword_servic,-0.043057634573658486,0.5690014050345554,0.06543873842045116,0.11058911101841006,-0.006091284843802643,0.004869336917937562,0.04286715104770793,0.31881698954745963,0.10667902799302445,0.16430965007317636,-0.030708315919974017,0.06986734771974627,-0.02326590142036973,0.02917993445364757,0.04573340081796425,0.13163127358815088,0.08065253293051804,0.00656672349700824,0.05418693883441397,0.0005292562306834478,0.06575091983185499,-0.029381405892565562,0.3276387673386893,0.06130296929728476,0.04642964773281201,0.057077318788664955,0.11017155121910606,-0.031783118158647,0.005748101287318244,0.0653271985275901,0.16586474739208498,0.03285790841093101,0.02250584512803075,1.0,0.03656228542774495,0.0538955050117301,0.11952278568239368,0.4964665647105309,0.04898698534526456,0.008766810085216537,0.12848342905878293,0.029863727700598905,0.019467196324265145,0.054005592554008074
kword_host,-0.004501131325222266,0.12389099046584363,0.2996442724591458,0.12039508113251203,0.042171875949137745,0.04188369898421243,0.033602727001892756,0.0005455563571632384,0.09139610040585132,0.020490987178358643,-0.05244907707385663,-0.06991215860441363,0.05159496099701202,0.008376082045951213,0.09240354180691678,0.021858172344302467,0.015400828651800234,0.009222306977454407,0.029929589337470672,0.046166332126138875,0.0379070340790188,0.026679051982867186,-0.0023492447564225573,0.10491086784215226,0.051129235618269944,0.07885401384091333,0.1424314215237327,0.06905152643962154,0.17466523969939712,0.16092930056141386,0.04380965225317958,0.050925408055931355,0.09332041799973366,0.03656228542774495,1.0,0.16706356337611186,0.04312065140856918,0.1376694336667818,0.034586794714159846,0.0007494428581167056,0.12523932548946334,-0.00028918892358738356,0.05512540038628229,0.011196502323499039
kword_websit,-0.019781541259728648,0.25157011299202214,0.342032821201604,0.1640642361073851,0.11389405718342732,0.13602916422897793,0.059580339642461025,0.06948554090959522,0.15521361827402266,0.03650093831647889,-0.050284759391070924,0.0547040605872463,-0.003812070184093532,0.022455674997645825,0.1481360817273056,0.1088061446912377,0.03938774207040096,0.018651927352776678,0.07436302996545924,0.02568315524594851,0.048736464931557234,-0.04205315113573783,0.0629546688806983,0.17508129870224967,0.1401658945373003,0.13996200222990882,0.07922197492310905,0.004296477123376412,0.020949769000406737,0.4268380551974847,0.28444815233562915,0.11900886675963797,0.09672660840726699,0.0538955050117301,0.16706356337611186,1.0,0.09095550704564288,0.32465013856843666,0.23255193521305711,-0.008064464056684467,0.1276433628585423,-0.0054517335037286355,-0.014629056912857026,0.03806408448956946
kword_contact,-0.04694642067804369,0.13512190537859284,0.09046072873270722,0.1457582281908307,0.0652463651291303,0.07493937673982855,0.06890074607916227,0.004492888929328959,0.014128760671615746,0.01735877856301087,-0.05022647171110252,-0.03345819089216593,-0.030596693545919856,-0.009870071426501995,0.016438813272923593,0.00513573438339547,0.0037269771941362113,-0.00977701621680779,-0.0024107560996236847,-0.025169313566709654,-0.0022056985963006164,0.01069970368212266,0.004547347256084221,-0.01455840957055019,-0.019334564180318994,0.002397837992522892,0.0506934075049864,-0.031750890109686354,0.0008607017471295176,0.06344992210893373,0.11113143108102333,0.05891648905930755,0.06770955668017131,0.11952278568239368,0.04312065140856918,0.09095550704564288,1.0,0.1512943484766587,0.07250660761007147,-0.0038221680227355274,0.1432045357817162,0.007913191089479977,0.1038687180682466,0.49297095791525375
kword_site,-0.08871353832641973,0.7453012392483931,0.2607547133303623,0.23608155256041868,0.012918396013342916,0.02951863969132053,0.13137540880989498,0.11264556081387152,0.19392999848733017,0.09324474402478954,-0.03953627486752213,-0.0327065353304166,-0.043327831788524965,0.03574303147256181,0.15784699462816176,0.13791860498677408,0.06923909016446414,0.018669056191797043,0.06894258916557258,0.03426378556084175,0.1078817916935676,0.061691932782708375,0.10654482272245283,0.15419024330771636,0.1283425004316685,0.14560762927348211,0.029929869877375444,-0.06076827448332988,0.02291736433510809,0.29002746370402677,0.21592106241466577,0.21037930389726142,0.42760443244869706,0.4964665647105309,0.1376694336667818,0.32465013856843666,0.1512943484766587,1.0,0.09341195541929768,0.0006653502436733802,0.16603665557833064,0.01609232429136725,0.0822301222922191,0.09506382548150683
kword_transfer,0.07916704818824194,0.10245037812234051,0.14365150949469077,0.3009728640550334,0.08482271606051954,0.11137943715759493,-0.057901617011901586,-0.0113916181003818,0.003937298515696045,-0.008031555961467865,0.08531679606835106,-0.031436817609662264,0.10087107672577628,-0.006180557942261548,0.022459452466321014,-0.029561075212211768,-0.020793000987705347,0.020811232699449303,-0.008096957990499596,-0.003898865796496617,0.023400746183741515,-0.06757286137282524,-0.008439219054433367,0.08517407367079025,0.06236685298857907,-0.0030298171497713665,0.008488018404492365,-0.030685375372674885,0.013767035928023322,0.18856628292744348,0.3551085489234348,0.12390580634997413,0.1136006246091843,0.04898698534526456,0.034586794714159846,0.23255193521305711,0.07250660761007147,0.09341195541929768,1.0,0.013580996830249407,0.138070990302706,0.021754027552593577,0.007683464892763963,0.08545288261495251
kword_héberge,0.0645151458865607,-0.00025322927091659384,-0.007677595791297335,0.011312803115998218,0.06054424425741211,0.1138937760995045,0.00554235843339605,0.01103060535140063,-0.03195472875064883,-0.015321289833139485,0.038249650803792695,0.009903292937848742,-0.01984590717740226,-0.022078157814409156,-0.017562401533354813,0.008329488728753392,0.04585574415315731,-0.011326835763660219,-0.02155733451844897,0.01627879745086664,0.00430061191331069,-0.02594695378551031,0.009616153090636166,0.00998208906643434,0.01256742082062841,-0.008973533152561433,0.028749140226715472,0.002263910378424451,-0.003865775985579552,0.0377626515802034,0.007361268310771067,-0.012008624585493467,-0.010547584021182579,0.008766810085216537,0.0007494428581167056,-0.008064464056684467,-0.0038221680227355274,0.0006653502436733802,0.013580996830249407,1.0,0.3814586217180967,0.9440856384120095,0.7298786954748018,0.09417900498465857
kword_internet,-0.059985231146805165,0.08491009166242473,0.09220773161590845,0.06644748660390994,-0.05317897232022915,0.06555609913312894,0.07962847969737166,0.3373879630635818,0.14828764909351566,0.2052710485705911,0.014519982986042318,-0.006266697939648275,-0.06282020797201636,0.025409266453483806,0.12181508783605009,0.30029960732372357,0.11160618406943495,0.0005306915811003217,0.214986877019462,-0.02801486485404669,0.017715450806911316,-0.010319365568589417,0.3219225281227318,0.10528403284760565,0.0888606070692575,0.12457459687365756,0.03723191661039203,-0.056914883234001984,-0.004625691896046567,0.07579677976197416,0.11422053216487964,0.01867162192806321,0.06559509908106588,0.12848342905878293,0.12523932548946334,0.1276433628585423,0.1432045357817162,0.16603665557833064,0.138070990302706,0.3814586217180967,1.0,0.41645254034541934,0.37056355720906803,0.1368646600250462
kword_serveur,0.015533004653693644,0.006838358165186636,-0.0035973387516891014,0.011491728241571783,0.012820670679395876,0.07518986619076076,0.025768326216189165,0.07061077551940552,-0.01904822205616108,0.027177299375087668,0.008716086178367928,-0.01059571118685681,-0.016141383426421425,-0.016266183850907844,-0.010238386028323441,0.05178774325248854,0.07312207774402568,-0.0035691678470801845,-0.0006048437322535017,0.012542408339350823,0.01066483961795369,-0.02032921738683806,0.06804390770509583,-0.006444943693723776,-0.0013742008707690102,-0.002112627831489277,0.038324368977519147,-0.006580311500440789,-0.003144173348494893,0.033472873746359454,0.010167973086595597,-0.008783429229938074,-0.004272904624810234,0.029863727700598905,-0.00028918892358738356,-0.0054517335037286355,0.007913191089479977,0.01609232429136725,0.021754027552593577,0.9440856384120095,0.41645254034541934,1.0,0.7669496743512502,0.08434988488579487
kword_découvr,-0.016812295879856238,0.03921338347099327,0.0035085402196283855,0.04284709418403519,0.003924029733144423,0.04318112429016348,0.06263778542104013,0.027087790960398327,-0.0037705888997222508,0.018829621746614615,-0.011096517057124512,-0.034963899087823984,-0.027294350718650422,-0.015810137478670463,0.006315472251734997,0.03544230236191505,0.037540496370489354,-0.005967775603176221,0.01551717227115886,0.007173255004174596,0.018585499093328343,-0.03090402390040757,0.02478366268068942,-0.005615548960754498,-0.011876725877905694,0.0032369774061437244,0.036263759032231155,-0.020069395922302974,0.0010555477956684118,0.035916790142406285,-0.002549748272914743,-0.007489721829276784,0.00465808105193768,0.019467196324265145,0.05512540038628229,-0.014629056912857026,0.1038687180682466,0.0822301222922191,0.007683464892763963,0.7298786954748018,0.37056355720906803,0.7669496743512502,1.0,0.18672231086882296
kword_mainten,-0.01785668315907071,0.06471913247640387,0.022685092996217213,0.07800569155906979,0.09120675602359911,0.06358254676245667,0.024129929154257393,0.003338384719063216,0.0013287826581551278,-0.007634728644384023,-0.04622175271477883,-0.06053855110496295,-0.04480170177996003,0.01633524145485796,0.011661806308537243,0.05004383621491879,0.033154132017971544,-0.013451752132510653,0.04968273276076693,-0.013811801888504512,-0.013967537312192444,-0.009324511668506643,-0.005209037545231711,-0.021708456453681,-0.028516290669236243,-0.0026847373315058345,0.0016520518251061927,-0.029739850951152662,0.008330734979021795,0.012042976465566816,0.09051930032242066,0.011505273316437935,0.1261557373944376,0.054005592554008074,0.011196502323499039,0.03806408448956946,0.49297095791525375,0.09506382548150683,0.08545288261495251,0.09417900498465857,0.1368646600250462,0.08434988488579487,0.18672231086882296,1.0
