,parking,number_domain_keywords_en,number_parking_kewords_en,number_together_in_line_keywords_en,keyword_in_title_en,stemmed_keyword_in_title,presence_of_nav,text_alpha_length,number_frames,number_images,domain_in_title,domain_in_text,in_warninglist,number_redirects,different_final_domain,number_links,number_link_same_domain,average_link_length_same_domain,number_different_link_domains,average_link_length,maximum_link_length,link_to_text_ratio,number_non_link_characters,third_party_requests_ratio,third_party_data_ratio,third_party_html_content_ratio,initial_response_size,initial_response_ratio,kword_auction,kword_domain,kword_regist,kword_price,kword_offer,kword_servic,kword_host,kword_websit,kword_contact,kword_site,kword_transfer,kword_héberge,kword_internet,kword_serveur,kword_découvr,kword_mainten
kword_price,-0.12077849005167633,0.3484254441815116,0.372097506552868,0.16427501285667154,-0.01112314036156293,0.015611735101149243,4.298926651944479e-05,0.003456787113767839,0.2007614547467893,0.020184826779392036,-0.09753508141851794,-0.09521133855381725,-0.04509095484258023,0.16555087093132076,0.0009354839793150235,0.14214530885184662,0.11185860515768818,0.19089151229018955,0.14728738851653833,0.08188740842131893,0.231904848873445,0.0918730827534966,-0.017193151661795834,0.19787008229739297,0.14799025783362754,-0.014549190154905403,0.14538271369656555,-0.08118255677925693,0.08774023155351697,0.5432671839558588,0.37005115447169346,1.0,0.4788987648810266,0.1791398986286445,0.05091253319085004,0.5300441613089162,0.1410706208826062,0.61554430653341,0.21147558821231685,-0.04625845616226987,0.0799971030027044,-0.03164869614734235,0.005454435560362282,0.03680574592036534
kword_offer,0.06560914493160254,0.2845849431239618,0.5475523057555425,0.3966096999102804,0.13368129136456836,0.11884320810435112,0.016845249709441245,0.09172969052799536,0.12460259463142068,0.08725495319002904,0.027571997533501494,0.09733462539578423,0.06845505351461574,0.04512596500024752,0.13499052397750133,0.06293360615804909,-0.007011345967300114,0.0326227243918092,0.06895373163823594,-0.04921738039778366,0.020167471457196186,0.054556242737912736,0.08932640177717609,0.12158963474008788,0.08925630217384062,0.10821412276366438,-0.009925432594039996,-0.07742793727287064,0.13898908685106987,0.7149426251836158,0.3869418267970053,0.4788987648810266,1.0,0.456024587147349,0.06340192078814245,0.6388544920943349,0.2930420210841231,0.5421350041871298,0.46841608304356125,-0.026384136619092304,0.3800072316477001,-0.002472432411272999,0.0864296899584498,0.2791492164525681
kword_servic,-0.1450436681027124,0.3239877145823612,0.20416297012738466,0.26549795567245765,0.02714073973210653,0.08010720113920262,0.13944615093763169,0.13493252815728507,0.06234908533895174,0.11681781440740029,-0.08470791143829641,-0.07156582104749845,-0.04466055643891507,0.03983750828711426,0.06763719618150958,0.11128388190273851,0.007723215662619975,0.08940183176672273,0.06138470725062146,-0.031108508045055962,0.08784618623182774,0.0878794039655802,0.133495139327838,0.008253297632321303,-0.058355034245340005,0.04418892977615769,0.014951025517713998,-0.08356092979173232,0.026525340874594884,0.22629897348782185,0.20035617920415638,0.1791398986286445,0.456024587147349,1.0,0.09559488585509236,0.2527917137947328,0.698582104851832,0.42916002124369007,0.5409186998001463,0.08539510292006985,0.4604286313334691,0.10170013766269016,0.16063790327434543,0.5425923924691076
kword_host,-0.03804241513714906,0.1029875204803567,0.37191434282100366,0.1507676675413297,0.01872000644793178,0.013350952391216453,0.10285997897782269,0.012972207718318121,0.15158126414754625,0.017987757352069762,-0.07633948701870656,-0.0403542805625528,0.13850281454756705,0.04928419218153033,0.039592299420825774,0.04892621109939966,0.04144131262090202,0.031845106434107165,0.022101848280000322,0.09647159972049106,0.07493160263238821,0.05672439152242332,0.008992033053037819,0.10608201173134728,0.015585452024161416,0.035482593686366276,0.13675862885975454,0.10205376135406916,0.7201899732941182,0.17866895417122222,0.0428651558405326,0.05091253319085004,0.06340192078814245,0.09559488585509236,1.0,0.24246353668935272,0.020463269360246897,0.15203219503117715,0.06248292042930122,-0.005502456066045343,0.0385607578837321,-0.005248963617689004,0.002764500221309593,0.03296261332785715
kword_websit,0.06879905642624463,0.25953081295570235,0.8420497348652936,0.23564220257989146,0.11254230965992999,0.15321472465214467,0.013683545378396406,0.031171108708009168,0.029511148580905866,0.009978812636514997,-0.08559520220706528,0.07162459256872807,0.10574201043438959,0.009090102575061612,0.0943124788856485,0.015970181325204922,-0.008262382467376405,0.032291417951652364,0.005998203592178846,0.053714198712761015,0.055970546616907535,0.040136786095579906,0.03270574510197086,0.14770577384737574,0.07929965474500346,0.07321362729528183,0.1379708405793027,0.08580097057133694,0.1458184199052361,0.8466551446742763,0.44541255260681883,0.5300441613089162,0.6388544920943349,0.2527917137947328,0.24246353668935272,1.0,0.08931800756500635,0.4403940255569976,0.36933640275076896,-0.007974122185464751,0.10984624074039094,-0.005568194927639135,-0.018859802230010873,-0.009416961586848467
kword_contact,-0.09097196572320523,0.1590427271122968,0.0878284462994773,0.19443556580158067,0.09238042285761643,0.11157138370037759,0.08964929136174343,-0.010648387128381832,-0.013779094260234631,-0.014574229530651291,-0.08061878696539063,-0.08716019345792314,-0.020195534549735713,-0.02697173402984286,-0.06823294829401089,-0.028034974702497377,-0.019426764389476433,-0.015798590126175856,-0.03519922585886047,-0.06429125942715895,-0.02016773348150419,0.02076267800640861,-0.008539754219129033,-0.11806631382521482,-0.12312874861920128,-0.08559745533656056,0.025660981289836758,-0.03366093965601083,0.004263968920230513,0.08346788086952334,0.072946683225872,0.1410706208826062,0.2930420210841231,0.698582104851832,0.020463269360246897,0.08931800756500635,1.0,0.2503409741854729,0.10318439015337644,-0.014764644694683903,0.19474888344558663,-0.00041824775734573914,0.1146319604148218,0.8029013196291311
kword_site,-0.11456959036741854,0.6568088036792699,0.3853530259300019,0.15706721785891672,0.025822368884915417,0.066617607634463,0.10271338936431357,0.021014300941326287,0.09383217696385669,0.01007395243521047,-0.0547075555386069,-0.08168701985418396,-0.0013581187159350666,-0.02501441864780615,0.1415440342930534,0.11700809199293673,0.0003127781299882493,0.0627081142574246,0.032733850925511426,0.06212293655959652,0.09149196706956289,0.14214895460029145,0.014836029600629737,0.13455111374110892,0.08166598285697566,0.11651565098968748,0.05367221760137515,-0.04334477042747861,0.05640941460900106,0.37820869295921494,0.18930346267663986,0.61554430653341,0.5421350041871298,0.42916002124369007,0.15203219503117715,0.4403940255569976,0.2503409741854729,1.0,0.18662658115638542,0.010924568055986732,0.3957237177290879,0.033991335124904154,0.1633959567472617,0.2814167034417885
kword_transfer,0.0608833318836204,0.17238375517188187,0.2616125986395255,0.3706140282076159,0.05017988747825604,0.06798564868801024,-0.10022177509162358,-0.010766720918104353,0.018220705378802375,-0.014690456276309346,0.030318386877201398,-0.005071115327357366,0.0864339801785681,0.09252358083926757,0.10262103586527793,-0.014273423347281048,-0.015215624016762614,0.13514473985301773,0.005931551999167504,0.02752464433233741,0.11827962882265293,0.0031138137723552817,-0.00907822774059332,0.1300517727842258,0.047907065799213146,0.07310256715425592,0.03173715304515938,-0.019793457834898474,0.03308275369618278,0.33891107674842197,0.20536797897006087,0.21147558821231685,0.46841608304356125,0.5409186998001463,0.06248292042930122,0.36933640275076896,0.10318439015337644,0.18662658115638542,1.0,0.021126003455645567,0.17728927160901906,0.04025479771458263,0.015337424490969278,0.018933330309587153
kword_héberge,0.030071754994964447,-0.00414300610510368,-0.012842087068008493,0.008973613791549357,0.04400441800761596,0.1371534381074785,0.06645354757628473,0.02791324868723438,-0.036068972586319234,-0.001842809144729756,0.040148816016558425,0.02759400383836663,-0.0348939429103698,-0.040550576936735465,-0.009238975634156368,0.04145675229379019,0.08052210168820524,-0.020132372331215582,-0.03316443247270367,0.03408056640529119,0.021313642810321814,-0.009778592843412476,0.023004383399910396,0.028364051367233665,0.03295648284330301,0.011035118974724282,0.011567382580867652,-0.01076819727581254,-0.015416086125421067,0.051373209703756285,0.0025526917205577946,-0.04625845616226987,-0.026384136619092304,0.08539510292006985,-0.005502456066045343,-0.007974122185464751,-0.014764644694683903,0.010924568055986732,0.021126003455645567,1.0,0.6365196234306045,0.9468529724532297,0.8188836922431137,0.14237138756924786
kword_internet,-0.06448143480233291,0.13874938717545546,0.12588095903387037,0.07794726732171617,-0.08366792584549616,0.019433587923858468,0.14456854296974547,0.40274589959118684,0.07960853434252042,0.3400850851202806,-0.05413168800162534,-0.01940943058149807,-0.05553733610856963,-0.01665435706672015,0.051461074356897986,0.2767821308576536,0.08999180802390631,0.016608345666880422,0.17110459926538646,-0.017151286326351472,0.034707013058935816,0.030184802298453703,0.3974753412406124,0.0355752099318791,-0.0015075175570683802,0.06576613459931152,0.08151525316067769,-0.038460328893356946,0.012901967256601154,0.1379124992966476,0.12100848121849754,0.0799971030027044,0.3800072316477001,0.4604286313334691,0.0385607578837321,0.10984624074039094,0.19474888344558663,0.3957237177290879,0.17728927160901906,0.6365196234306045,1.0,0.6720242072632389,0.6749689190550349,0.3215490056667685
kword_serveur,-0.03091360869553117,0.006402457957255349,-0.004023356698907196,0.015119912517788115,-0.019981045227012047,0.08610666307322337,0.10513372858677904,0.035159442712730596,-0.016576266156536606,0.007217998505686186,-0.004581001722269657,-0.02390993101292565,-0.02724070759194487,-0.027674653511474915,-0.0057602119954077505,0.05707453705049976,0.09416023393387243,0.0014675148727729184,-0.02281305231567347,0.02648757458742603,0.0303631820647592,-0.0028278810468052888,0.028721254134165403,-0.011585086247162734,-0.0010922843606673753,0.013401036184717044,0.030995670269649396,-0.022437272404948222,-0.012034899450415328,0.0473264764944595,0.0064979560636237365,-0.03164869614734235,-0.002472432411272999,0.10170013766269016,-0.005248963617689004,-0.005568194927639135,-0.00041824775734573914,0.033991335124904154,0.04025479771458263,0.9468529724532297,0.6720242072632389,1.0,0.864109191414734,0.12930863336830142
kword_découvr,-0.09708012408012384,0.0428197428710233,0.0009854215161263897,0.022106687686922328,-0.037944420495527494,0.040135313644566996,0.17785514590663207,0.028836286618735017,-0.01767089736644526,0.004485422535775535,-0.03440493297694826,-0.03524607144578112,-0.041371051334442514,-0.029993996639831513,-0.01236884562847534,0.04323325151252913,0.08097460936781113,-0.006882604989527517,-0.02711911691046073,0.008650801225924041,0.01174062093524288,-0.021716604873359874,0.023768406785513063,-0.046383536180515786,-0.0538487609031839,-0.015715071501591245,0.030201688749434342,-0.04628582922108124,0.0016755766246774031,0.047843864949582995,-0.006404002229894722,0.005454435560362282,0.0864296899584498,0.16063790327434543,0.002764500221309593,-0.018859802230010873,0.1146319604148218,0.1633959567472617,0.015337424490969278,0.8188836922431137,0.6749689190550349,0.864109191414734,1.0,0.31369899166528015
kword_mainten,-0.014787252310807162,0.1343453525009318,-0.0054597896408587,0.14011813746498458,0.13170630219035748,0.15688629408252913,0.0369121991425015,-0.015378645887903896,-0.010478750287290419,-0.02294116051661443,-0.037639118996338185,-0.07644872871369533,-0.04803120990012009,-0.04630782314699759,-0.06559832682206723,-0.021776408762730133,-0.013996226236641108,-0.05456533603400843,-0.008194296131111672,-0.07180526693222233,-0.066306783853733,-0.038878755664700115,-0.013257287866674948,-0.11126895266447943,-0.1343227337280083,-0.07720668332265963,0.014111001961485688,-0.04738095096038159,0.04828718035715366,0.03675007495390627,0.03872644645878949,0.03680574592036534,0.2791492164525681,0.5425923924691076,0.03296261332785715,-0.009416961586848467,0.8029013196291311,0.2814167034417885,0.018933330309587153,0.14237138756924786,0.3215490056667685,0.12930863336830142,0.31369899166528015,1.0
