uuid,tags,url,parking,number_domain_keywords_en,number_parking_kewords_en,number_together_in_line_keywords_en,keyword_in_title_en,stemmed_keyword_in_title,kword_auction,kword_domain,kword_regist,kword_price,kword_offer,kword_servic,kword_host,kword_websit,kword_contact,kword_site,kword_transfer,kword_héberge,kword_internet,kword_serveur,kword_découvr,kword_mainten,language,presence_of_nav,text_alpha_length,number_frames,number_images,domain_in_title,domain_in_text,in_warninglist,ip,different_final_domain,number_links,number_link_same_domain,average_link_length_same_domain,number_different_link_domains,average_link_length,maximum_link_length,link_to_text_ratio,number_non_link_characters,third_party_requests_ratio,third_party_data_ratio,third_party_html_content_ratio,initial_response_size,initial_response_ratio,number_redirects,structural_hash,Unnamed: 0
8e4bd044-8675-412a-9009-a10a97a9058f,"['tranco', 'not_parking']",http://fandeco.ru,False,60,3,1,False,False,0,27,1,36,0,3,10,5,0,13,0,0,0,0,0,0,unknown,True,15614,4,164,False,True,False,"{'v4': ['185.175.47.102'], 'v6': []}",False,999,94,75.58510638297872,825,43.81881881881882,97,0.7320353528884335,4184,0.9333333333333332,0.947184586090992,0.3004960753532182,169,3.2334249661734e-05,4,168736790c1b7f52f30c9e5ecf964120,265.0
84795674-a4ca-4232-9baa-57b158f855d4,"['tranco', 'not_parking']",http://thetfp.com,False,12,0,0,False,False,0,1,0,0,1,0,0,2,1,6,0,0,0,0,0,0,unknown,True,3743,0,9,False,False,False,"{'v4': [], 'v6': []}",True,112,15,31.133333333333333,68,24.185185185185187,60,0.3649479027518034,2377,0.9090909090909092,0.9966650474043588,0.95293120714891,303,0.0016538308289349,3,57f22d9018fe82bec03c3b9f9d4c412d,266.0
3d587d84-8ba3-4aae-b598-1243100784ce,"['tranco', 'not_parking']",http://pizap.com,False,20,1,1,False,False,0,1,0,0,1,0,2,4,1,5,0,0,0,0,0,0,unknown,True,4140,1,34,False,False,False,"{'v4': [], 'v6': []}",True,75,0,0.0,47,32.36231884057971,70,0.2077294685990338,3280,0.984126984126984,0.9999751676125092,0.9748598747115068,305,2.483238749076215e-05,1,aac8120edf7f502ec6c401769eeb3b96,267.0
80af1e90-a4fc-451a-990e-773db63b3ed0,"['tranco', 'not_parking']",http://putulhost.com,False,57,4,3,False,True,1,15,4,0,2,4,62,13,3,23,2,0,1,0,0,0,unknown,True,5136,4,79,False,True,False,"{'v4': ['188.114.96.3', '188.114.97.3'], 'v6': ['2a06:98c1:3120::3', '2a06:98c1:3121::3']}",False,93,68,44.61764705882353,21,41.18681318681319,113,0.1717289719626168,4254,0.3781512605042016,0.2353560527590287,0.0155649689685745,167,6.485938136578322e-05,1,fad9a7cca9953b1fe78de426bf19d142,268.0
da33cfcb-0e6c-4ab3-b5cc-3de253e68027,"['tranco', 'not_parking']",http://dimetrika.com,False,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,True,4852,0,35,False,False,False,"{'v4': ['44.193.106.135'], 'v6': []}",False,88,3,29.0,20,35.02985074626866,180,0.2906018136850783,3442,0.0,0.0,0.0,145,4.803256939464056e-05,1,af317d50be5d45daeda8993663316c7e,269.0
bcb94282-7dd1-49ca-bd51-c3c30d1ef3e9,"['tranco', 'not_parking']",http://credilead.ru,False,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,83,0,0,False,False,False,"{'v4': ['178.248.238.158'], 'v6': []}",False,0,0,0.0,0,0.0,0,0.0,83,0.5,0.0267662699417574,0.0,169,0.0042795644466953,1,585e13490c2fa5b327d18e10108ec938,270.0
1963b6bc-8702-46ec-b2cd-66ea320ba614,"['tranco', 'not_parking']",http://socialrebel.co,False,12,0,0,False,False,0,0,0,0,3,2,0,3,0,9,0,0,0,0,0,0,unknown,True,3178,1,33,False,False,False,"{'v4': ['104.21.88.9', '172.67.149.227'], 'v6': ['2606:4700:3037::6815:5809', '2606:4700:3034::ac43:95e3']}",False,54,48,57.8125,7,54.26923076923077,373,0.1142227816236626,2815,0.4714285714285714,0.6212504706723122,0.8446927604230975,0,0.0,2,dcb070e3e17b66c8116c5695ba92d533,271.0
3cfbb83f-cc6f-474b-b586-83b4d768be5d,"['tranco', 'not_parking']",http://appdynamics.com,False,28,2,0,False,False,0,0,3,0,1,6,66,4,3,19,0,0,3,0,0,0,unknown,True,10073,2,36,False,False,False,"{'v4': [], 'v6': []}",True,141,34,63.23529411764706,58,36.625,112,0.2887918197160726,7164,0.9936708860759492,1.0,1.0,0,0.0,2,e6171cd6c80d4afa62d8016e6c91462b,272.0
b834c8f3-e66b-49a5-baa8-0ca3afc3ce28,"['tranco', 'not_parking']",http://sh-tuoyue.com,False,1,0,0,False,False,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,unknown,False,1473,0,21,False,True,False,"{'v4': ['172.67.214.138', '104.21.59.50'], 'v6': ['2606:4700:3031::6815:3b32', '2606:4700:3035::ac43:d68a']}",False,122,8,31.75,98,20.483606557377048,38,0.6442634080108622,524,0.0,0.0,0.0,5788,0.0068745338191907,0,a4f8686c11c344ea0e4530db7257d465,273.0
75313caa-63d3-4eac-9564-950add9d0f92,"['tranco', 'not_parking']",http://sandd.nl,False,24,0,0,False,False,0,0,0,2,0,2,0,4,1,5,0,0,0,0,0,0,unknown,True,1027,1,2,False,False,False,"{'v4': ['2.20.143.64', '2.20.142.17'], 'v6': ['2a02:26f0:ab00::5c7a:d70b', '2a02:26f0:ab00::5c7a:d722']}",False,14,0,0.0,8,24.46153846153846,73,0.1830574488802337,839,0.5238095238095238,0.5764696612634037,0.0470451010886469,0,0.0,3,b58ac4b00c168ddfb6d92e834feff2cf,274.0
9d05084a-9cfc-4666-8400-ba3a6885ce26,"['tranco', 'not_parking']",http://ogasawarakaiun.co.jp,False,2,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,751,2,55,False,False,False,"{'v4': ['122.17.166.103'], 'v6': []}",False,108,24,44.66666666666666,67,26.75925925925926,123,0.6924101198402131,231,0.2755102040816326,0.1795861643491952,0.1342760454435581,21489,0.0069922742999346,1,0d0b4a766c658c8426244ce3e4934651,275.0
82060d46-be76-4208-8d24-70be6ba76348,"['tranco', 'not_parking']",http://dramafever.com,False,0,1,0,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,False,220,0,1,False,True,False,"{'v4': ['3.165.39.125', '3.165.39.60', '3.165.39.74', '3.165.39.31'], 'v6': ['2600:9000:26f2:7e00:19:b39e:d3c0:93a1', '2600:9000:26f2:7200:19:b39e:d3c0:93a1', '2600:9000:26f2:e800:19:b39e:d3c0:93a1', '2600:9000:26f2:5a00:19:b39e:d3c0:93a1', '2600:9000:26f2:5800:19:b39e:d3c0:93a1', '2600:9000:26f2:5600:19:b39e:d3c0:93a1', '2600:9000:26f2:8e00:19:b39e:d3c0:93a1', '2600:9000:26f2:6600:19:b39e:d3c0:93a1']}",False,1,1,29.0,1,29.0,29,0.0909090909090909,200,0.0,0.0,0.0,167,0.0140477792732166,1,7fef88e14d10c6b69935dc261755846d,276.0
e9bdc8ce-3e60-4ccb-b1ed-ad565ce8fee3,"['tranco', 'not_parking']",http://easylove-shop.com,False,26,0,0,False,False,0,1,1,3,4,5,0,1,4,16,0,0,2,0,1,1,unknown,True,9189,0,60,False,False,False,"{'v4': ['104.21.60.135', '172.67.196.220'], 'v6': ['2a06:98c1:3121::3', '2a06:98c1:3120::3']}",False,272,234,69.72649572649573,31,64.36029411764706,153,0.4148438350201328,5377,0.081081081081081,0.1975287065927725,0.0,167,0.0001221168182645,1,d58bc9b8bd98c0ee8e2e35735e552525,277.0
a1df180e-b13a-497d-81be-a13c9417b7af,"['tranco', 'not_parking']",http://genedata.com,False,116,1,0,False,False,0,6,14,0,2,27,0,45,6,49,0,0,0,0,0,0,unknown,True,20332,4,90,False,True,False,"{'v4': ['78.46.146.181'], 'v6': []}",True,213,7,82.42857142857143,144,37.07981220657277,101,0.1465178044461932,17353,0.98,0.9997692642714175,0.9814931584589192,291,0.0001143851737947,2,d0c1d5881b5610ead47bcc14d3d6aaaf,278.0
423e9c7a-a056-44b4-966f-3807db42b12e,"['tranco', 'not_parking']",http://drivers-epson.com,False,38,0,0,False,False,0,1,1,0,0,0,0,5,2,12,0,0,0,0,0,0,unknown,True,3986,0,17,False,True,False,"{'v4': ['188.114.97.3', '188.114.96.3'], 'v6': ['2a06:98c1:3121::3', '2a06:98c1:3120::3']}",True,66,49,51.6530612244898,18,45.03030303030303,64,0.1976919217260411,3198,0.8947368421052632,0.999207836254536,0.9802390249674596,167,0.000792163745464,2,f43386b4e8f259032a7f12082aa25d1e,279.0
c1972c0e-61d6-4629-b612-3a4c29e35553,"['tranco', 'not_parking']",http://aftermatric.com,False,75,4,0,False,False,0,1,2,0,1,41,5,19,3,42,0,0,3,0,0,1,unknown,True,58177,4,20,False,False,False,"{'v4': ['41.76.208.44'], 'v6': []}",True,768,179,58.37988826815643,5,14.620052770448549,112,0.1784554033380889,47795,0.9622641509433962,0.9993589593693128,0.983194876022576,795,0.0006410406306872,2,0240c95e69e372cdc9d7f2e0bbf95190,280.0
d54c8179-f953-411a-a949-1afedae1c8b5,"['tranco', 'not_parking']",http://toyotaresalevalue.com,False,55,63,4,True,False,0,4,0,24,55,26,0,14,3,18,0,0,0,0,0,12,unknown,True,19618,4,29,False,False,False,"{'v4': ['54.164.117.42'], 'v6': []}",False,95,32,43.84375,13,40.90361445783133,85,0.0369048832704659,18894,0.2524752475247525,0.083155380175667,0.056640625,169,2.239738122927165e-05,16,a83516effcf0ca3452e67e6a8219bf85,281.0
c6c10ce2-d27f-42d0-8eaf-d1292273e45f,"['tranco', 'not_parking']",http://argento.com,False,102,10,4,False,False,0,0,1,36,9,7,66,2,4,43,0,0,1,0,0,0,unknown,True,6540,4,141,True,False,False,"{'v4': [], 'v6': []}",True,260,206,59.01456310679612,24,52.57936507936508,117,0.2889908256880734,4650,0.9942196531791908,0.9999781767382038,0.9990762930282732,143,2.1823261796274205e-05,1,24b481343d4f867f3dd1c846739a9fcf,282.0
00fc0d84-f29b-4c3a-bc7b-061953ffde10,"['tranco', 'not_parking']",http://agg-net.com,False,25,0,0,False,False,0,5,0,0,0,3,0,1,3,11,0,0,0,0,0,1,unknown,True,4708,2,49,False,False,False,"{'v4': ['104.26.3.193', '104.26.2.193', '172.67.72.28'], 'v6': ['2606:4700:20::681a:3c1', '2606:4700:20::ac43:481c', '2606:4700:20::681a:2c1']}",True,194,3,629.0,84,42.123711340206185,631,0.5768903993203058,1992,0.994186046511628,0.9999892673390796,0.9930355727928604,167,1.0732660920344312e-05,2,e5b0ea5b9fb74a239f5f95f06b6c1cbd,283.0
2a8a5596-15e3-40fb-a7af-cc6c278c0d88,"['tranco', 'not_parking']",http://davanuserviss.lv,False,80,0,0,False,False,0,5,9,120,0,6,0,34,3,37,0,0,1,0,0,0,unknown,True,30998,6,147,False,True,False,"{'v4': ['104.26.14.118', '104.26.15.118', '172.67.73.137'], 'v6': ['2606:4700:20::681a:e76', '2606:4700:20::681a:f76', '2606:4700:20::ac43:4989']}",True,602,29,52.55172413793103,253,36.021594684385384,105,0.4844828698625718,15980,0.984,1.0,1.0,0,0.0,5,ba2c1f9d959a9911b60106d06e041e6c,284.0
090a4ace-ee29-4bd7-860c-116e04b984a0,"['tranco', 'not_parking']",http://hidden.hu,False,15,0,0,False,False,0,7,0,0,0,0,8,3,0,3,0,0,0,0,0,0,unknown,False,2600,1,8,False,True,False,"{'v4': ['172.67.147.85', '104.21.95.195'], 'v6': ['2606:4700:3032::6815:5fc3', '2606:4700:3037::ac43:9355']}",True,13,5,31.2,8,26.0,38,0.048076923076923,2475,0.98,0.999844993474875,0.9966050010164668,167,0.0001550065251249,1,e739c7a45864521a180088da6c9bbcd1,285.0
c3ade134-c74b-4044-82aa-0074f7f0a6ee,"['tranco', 'not_parking']",http://cmctos.com.my,False,30,18,1,False,False,0,0,16,0,0,2,12,3,7,3,0,0,1,0,0,0,unknown,False,2282,3,4,False,False,False,"{'v4': [], 'v6': []}",True,7,0,0.0,4,45.0,75,0.0569675723049956,2152,0.9875,0.9999746807803424,0.9985615650172612,0,0.0,3,52c911e7612595bd141cbf8fa0c547c1,286.0
cdc59c6f-bf6a-48e2-bd76-5df8297b820b,"['tranco', 'not_parking']",http://ducplant.sk,False,49,4,2,False,False,0,0,7,9,0,5,1,0,2,19,0,0,6,0,0,0,unknown,True,24515,3,155,False,False,False,"{'v4': [], 'v6': []}",True,619,7,40.85714285714285,219,25.23747980613893,88,0.3545176422598409,15824,0.9933774834437086,0.9999702052801024,0.9985750224302024,162,2.979471989744731e-05,5,431070fd5c037288d33447da794c766e,287.0
9857c9d5-319e-49e4-9cee-7557868b4bc4,"['tranco', 'not_parking']",http://golato.io,False,6,0,0,False,False,0,0,0,0,2,0,0,3,2,3,0,0,0,0,0,0,unknown,False,3635,2,42,False,False,False,"{'v4': ['188.114.96.3', '188.114.97.3'], 'v6': []}",True,87,40,32.5,32,28.57471264367816,74,0.2005502063273727,2906,0.9846153846153848,1.0,1.0,0,0.0,2,2622d5bcf828b4783aae1ec1f9d3d4f3,288.0
6e9bf48d-4e79-42a3-b6c6-1512a81e7aa4,"['tranco', 'not_parking']",http://robocup.org,False,13,1,0,True,True,0,1,0,0,0,1,0,1,2,4,0,0,0,0,0,0,unknown,True,3516,1,27,False,True,False,"{'v4': ['148.251.237.26'], 'v6': []}",False,179,6,24.666666666666668,68,15.955307262569832,106,0.658703071672355,1200,0.5428571428571428,0.4547857157820863,0.8491851725860804,14187,0.0046438503598026,0,6e1b99c92b5e288fb2afec0555c1cefc,289.0
2ae2f008-0d73-4fe4-ba1c-5abae2c44eed,"['tranco', 'not_parking']",http://shzaixian.cn,False,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,32,0,0,False,False,False,"{'v4': ['154.39.119.140'], 'v6': []}",False,0,0,0.0,0,0.0,0,0.0,32,0.6666666666666666,0.8205193482688391,0.0,2820,0.1794806517311609,0,37175f591fa9bd27853fcb162393e7b5,290.0
66da8ed9-eb6a-464e-b224-bf9b97118167,"['tranco', 'not_parking']",http://sbsun.com,False,105,4,0,False,False,2,7,4,1,1,6,13,2,3,38,0,0,0,0,0,0,unknown,True,8230,7,35,False,False,False,"{'v4': ['192.0.66.2'], 'v6': []}",True,322,256,80.28125,30,74.06583072100314,182,0.713730255164034,2356,0.990950226244344,0.999972878522904,0.99581859948894,162,2.712147709591259e-05,20,df2fd72b900ce87f4062277142b0ebf4,291.0
665af781-e503-48d0-a8bc-5f5056484844,"['tranco', 'not_parking']",http://zaimisrochno.ru,False,105,0,0,False,False,0,2,0,0,2,0,0,0,5,97,0,0,0,0,0,0,unknown,False,29255,3,236,False,True,False,"{'v4': ['104.26.0.85', '104.26.1.85', '172.67.75.7'], 'v6': ['2606:4700:20::681a:55', '2606:4700:20::ac43:4b07', '2606:4700:20::681a:155']}",False,447,26,37.5,174,20.605381165919283,80,0.1869765851991112,23785,0.2907488986784141,0.4831981944555318,0.2246777862016679,167,9.06899441143584e-05,7,c4248eb002b04b931f4e4b7bb4ad1d1e,292.0
09f75175-025f-4c96-8c36-8e5dd06c48d2,"['tranco', 'not_parking']",http://host.kiwi,False,0,0,0,False,True,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,unknown,False,8,0,0,True,True,False,"{'v4': ['120.138.21.79'], 'v6': []}",False,0,0,0.0,0,0.0,0,0.0,8,0.0,0.0,0.0,999,0.0097936375667859,0,08ad2fcce39cec4f166f934d46a3daae,293.0
1691b270-de5d-4dce-b779-b5b3171e489e,"['tranco', 'not_parking']",http://finalfantasyxv.com,False,26,13,0,False,False,0,0,3,0,1,1,0,4,0,15,0,0,2,0,0,0,unknown,True,2333,2,44,False,False,False,"{'v4': [], 'v6': []}",True,81,1,47.0,62,24.88888888888889,72,0.3613373339048435,1490,0.992,1.0,1.0,0,0.0,4,980db79cce1dd936503d4db7342d0e2b,294.0
bf70de2b-50ce-4c54-8b7d-c191e1b4b5aa,"['tranco', 'not_parking']",http://1911forum.com,False,419,2,2,False,False,0,61,3,0,0,2,0,4,1,193,0,0,0,0,0,0,unknown,False,4479,4,29,False,False,False,"{'v4': [], 'v6': []}",True,269,3,25.0,143,37.34848484848485,108,0.5923197142219245,1826,0.9886363636363636,1.0,1.0,0,0.0,4,1a977c5f4c4dd7cbf196ed46f7cb7e1a,295.0
27f17a7f-421a-48dd-8b2c-bfc055ecceb6,"['tranco', 'not_parking']",http://hsbc.com.vn,False,15,0,0,False,False,0,0,6,0,26,8,1,2,16,2,4,0,0,0,0,10,unknown,True,8428,4,11,False,False,False,"{'v4': [], 'v6': []}",True,324,0,0.0,95,34.306501547987615,112,0.7274560987185572,2297,0.9906542056074766,1.0,1.0,0,0.0,4,dbaa40c29af2eada8dcc279ef7b92239,296.0
ca54a454-fba8-466a-b226-dc4c45249e23,"['tranco', 'not_parking']",http://dyxnet.com,False,171,7,2,False,True,0,2,20,2,7,84,6,10,11,23,3,0,12,0,0,0,unknown,False,18874,3,54,False,False,False,"{'v4': ['202.134.64.17'], 'v6': []}",True,279,189,47.3968253968254,18,37.19702602230483,137,0.1924340362403306,15242,0.9946524064171124,0.9999631359811256,0.9962832954780096,162,3.686401887437767e-05,2,c16fbf18ffecd15027446f8fc9414c6b,297.0
a47601b3-c491-428c-a160-f136d574121f,"['tranco', 'not_parking']",http://rawdl.net,False,7,0,0,False,False,0,1,2,0,0,0,2,0,1,5,0,0,0,0,0,0,unknown,False,2481,0,143,False,False,False,"{'v4': ['172.67.160.75', '104.21.14.195'], 'v6': []}",False,405,9,69.55555555555556,148,29.856079404466502,127,0.8347440548166062,410,0.0,0.0,0.0,12388,0.0818051547549081,0,e615a5edfb5af2292ad93977b6b81062,298.0
01e8442f-1069-4b71-8ed4-de64bb5cc566,"['tranco', 'not_parking']",http://eseg.edu.br,False,8,2,0,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,unknown,True,8926,9,69,False,True,False,"{'v4': ['191.235.228.33'], 'v6': []}",False,200,154,48.201298701298704,19,47.705263157894734,310,0.3002464709836432,6246,0.9894736842105264,0.9991511364394988,0.3575950693891241,0,0.0,9,58fffd8e0b700fb9b0cc5abb98c6b6f6,299.0
bb450920-0cd2-43cf-aea9-8114852a54dd,"['tranco', 'not_parking']",http://twmiaogo.com,False,1,0,0,False,False,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,unknown,False,1436,0,21,False,True,False,"{'v4': ['188.114.96.3', '188.114.97.3'], 'v6': ['2a06:98c1:3120::3', '2a06:98c1:3121::3']}",False,101,7,29.714285714285715,97,20.81188118811881,37,0.6566852367688022,493,0.0,0.0,0.0,5789,0.0029504057636117,0,86171d4444cb8405425752396890198d,300.0
a4dc480f-5c2f-4bae-81ec-dcb51c0e71e3,"['tranco', 'not_parking']",http://stcplay.gg,False,7,1,0,False,False,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,unknown,True,921,6,15,False,False,False,"{'v4': [], 'v6': []}",True,21,0,0.0,16,13.952380952380953,26,0.1900108577633007,746,0.991869918699187,1.0,1.0,0,0.0,4,a4976f94798cf7ef22b6db1d71b0d6f3,301.0
013b8402-307e-4dd3-b753-5c2c2aa1b1cf,"['tranco', 'not_parking']",http://sugar.org,False,24,0,0,False,False,0,0,0,0,2,2,0,0,7,5,0,0,0,0,0,0,unknown,False,2543,5,28,False,False,False,"{'v4': ['141.193.213.10', '141.193.213.11'], 'v6': []}",False,106,75,39.56,21,37.198113207547166,85,0.521431380259536,1217,0.9913793103448276,0.994582165979458,0.6651617292349558,16242,0.0054178340205418,4,fb97c4c3a4e0b65c6b3d78fc684a3d40,302.0
bb05596c-cdaf-47e1-b805-5165a1ab2fd0,"['tranco', 'not_parking']",http://mojavon.pl,False,28,0,0,False,False,0,0,0,1,0,0,0,3,0,4,0,0,0,0,0,0,unknown,True,2043,0,19,False,False,False,"{'v4': [], 'v6': []}",True,47,41,48.34146341463415,3,43.19565217391305,168,0.1845325501713167,1666,0.9761904761904762,0.9996056549575124,0.9808549066827212,795,0.0003943450424875,1,b58c07160771f422c8ea66c26a3061d0,304.0
6b84ac7f-fdcf-48c2-a05b-a99a7eccbe1c,"['tranco', 'not_parking']",http://docdro.id,False,4,1,0,False,False,0,0,2,0,1,2,0,2,1,2,0,0,0,0,0,0,unknown,True,1310,0,1,False,False,False,"{'v4': ['54.37.79.95'], 'v6': []}",True,22,11,30.0,9,25.3,37,0.1213740458015267,1151,0.8888888888888888,1.0,1.0,0,0.0,2,234206771cd81f75dfe983e038891a9e,305.0
4c281cc3-d082-480b-ba47-56a5f778c82c,"['tranco', 'not_parking']",http://dailyusaupdates.com,False,54,0,0,False,False,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,unknown,False,52,0,0,False,False,False,"{'v4': [], 'v6': []}",True,1,1,46.0,1,46.0,46,0.25,39,0.9375,0.9997952874433976,0.9654315876630096,167,0.0002047125566024,1,5cfba1df9f87d2c7dcf045dbaa8f0e03,306.0
4c1401ef-9dc3-4932-a219-4259064ac86a,"['tranco', 'not_parking']",http://confessionstories.org,False,15,0,0,False,False,0,0,4,0,1,1,0,3,13,11,0,0,0,0,0,0,unknown,True,15956,1,185,False,True,False,"{'v4': ['188.114.96.3', '188.114.97.3'], 'v6': ['2a06:98c1:3120::3', '2a06:98c1:3121::3']}",True,348,68,56.544117647058826,9,27.084795321637426,95,0.1082351466532965,14229,0.9642857142857144,0.999898900987138,0.9974998502904364,167,0.0001010990128619,3,fead72fe2a80a045237956ef3e6d7331,307.0
e8b93f62-c62e-415c-b5be-d9c3e6840567,"['tranco', 'not_parking']",http://star-pay.jp,False,17,1,0,False,False,0,0,0,0,0,1,0,3,6,8,0,0,0,0,0,0,unknown,True,1845,0,3,False,True,False,"{'v4': ['157.7.184.16'], 'v6': []}",False,43,33,30.60606060606061,11,26.069767441860463,38,0.2579945799457994,1369,0.5421686746987951,0.5653263509836941,0.0,0,0.0,1,cef7210bfe4a9b70f3e4b4c89932915e,308.0
a58a66d9-c956-455e-9e1a-9b4465f9b185,"['tranco', 'not_parking']",http://fonts.net.cn,False,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,2458,1,88,False,False,False,"{'v4': ['123.57.215.207'], 'v6': []}",True,374,7,46.71428571428572,269,26.537634408602152,207,0.6517493897477624,856,0.9906542056074766,0.999902779247914,0.993938741840614,169,9.722075208593164e-05,1,6661443a90161c61cc94664e7d8fef24,309.0
90a7761c-5af5-41bd-a487-b5872bc19cdb,"['tranco', 'not_parking']",http://edukatif.org,False,0,0,0,False,False,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,unknown,False,10111,1,24,False,False,False,"{'v4': ['103.163.138.81'], 'v6': []}",False,165,129,58.16279069767442,34,55.64848484848485,131,0.5488082286618534,4562,0.2738095238095238,0.5604701819255417,0.5576719576719577,0,0.0,3,dd65158210776587fb668d51ecf05bd8,310.0
470b3ead-b2d0-48c0-b6e5-4133f2b5c321,"['tranco', 'not_parking']",http://bingxuezhiduleyuan.com,False,1,0,0,False,False,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,unknown,False,1615,0,21,False,True,False,"{'v4': ['67.229.175.236'], 'v6': []}",False,104,9,40.77777777777778,100,22.52884615384616,48,0.6309597523219814,596,0.0,0.0,0.0,5893,0.0188474073221202,0,bcdbd2a307618530a51067bd65a37359,311.0
3a20ff39-1989-4464-8ac5-0b5ded2cce5b,"['tranco', 'not_parking']",http://suneetower.com,False,3,0,0,False,False,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,unknown,False,4363,2,76,False,False,False,"{'v4': ['188.114.96.3', '188.114.97.3'], 'v6': ['2a06:98c1:3120::3', '2a06:98c1:3121::3']}",False,88,2,23.0,79,24.931818181818183,71,0.2214072885629154,3397,0.8103448275862069,0.4285150538807234,0.039008767784953,167,6.822154599827526e-05,1,8237c961dd23e23589060c4a35703470,312.0
84f59366-125a-43e9-a6f7-b0a056c12f5e,"['tranco', 'not_parking']",http://easyshifts.com,False,9,0,0,False,False,0,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,unknown,True,4699,1,12,False,True,False,"{'v4': ['34.225.139.153'], 'v6': []}",False,53,5,33.2,29,30.74468085106383,121,0.1113002766546073,4176,0.5421686746987951,0.3432489199818755,0.1032828090486708,145,6.335698515130741e-05,2,5c213218b6285186e2e6dbcc61015257,313.0
65addbeb-700c-4545-8f9a-b3f0c3256eb3,"['tranco', 'not_parking']",http://sunbeltrentals.com,False,69,1,0,False,False,0,26,0,0,4,10,6,5,1,22,2,0,0,0,0,10,unknown,False,41809,5,55,False,False,False,"{'v4': [], 'v6': []}",True,2122,974,107.73305954825462,855,87.65359168241966,169,0.8780166949699826,5100,0.9924528301886792,0.9999652583251558,0.9972206966565148,0,0.0,8,828f6665cb9c287297f2ba035fde59a6,314.0
6410104a-5a92-4d0c-b38e-043fccd2a134,"['tranco', 'not_parking']",http://hypergridbusiness.com,False,69,17,0,False,False,0,0,10,5,2,3,14,9,2,20,0,0,0,0,0,0,unknown,True,27751,2,232,False,True,False,"{'v4': ['69.163.187.249'], 'v6': []}",True,424,389,81.20308483290488,14,78.68028846153847,185,0.2649634247414507,20398,0.9807692307692308,0.999975589856252,0.9960170030458212,238,2.4410143748054497e-05,2,dc3beb001b0cc146e280cf25694d6b3e,315.0
f6bd72c9-4d73-4271-841e-fc1a54c18209,"['tranco', 'not_parking']",http://yourtango.com,False,76,0,0,False,False,0,15,1,0,0,2,13,2,1,7,0,0,0,0,0,0,unknown,True,7263,4,78,False,False,False,"{'v4': [], 'v6': []}",True,239,0,0.0,115,42.28870292887029,101,0.7487264215888751,1825,0.9896907216494846,1.0,1.0,0,0.0,3,896804129a6f895ab77e13e2aa6fd9ad,316.0
ab1d5551-24b7-47d8-8e60-17b1fdf47736,"['tranco', 'not_parking']",http://vlexvenezuela.com,False,1,0,0,False,False,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,unknown,False,3164,1,2,False,False,False,"{'v4': ['3.166.216.47', '3.166.216.103', '3.166.216.83', '3.166.216.5'], 'v6': []}",False,84,72,73.0,10,75.67469879518072,185,0.8979140328697851,323,0.9210526315789472,0.9890839022541772,0.0,60,7.4301289251204e-05,2,be23400579c27cd98e290390bbf93ed8,317.0
b45a1f0f-2d76-478e-be7b-4f8e300c68df,"['tranco', 'not_parking']",http://agohq.org,False,50,10,0,False,False,1,0,0,0,0,0,0,14,3,31,0,0,0,0,0,0,unknown,True,4606,0,10,False,True,False,"{'v4': ['141.193.213.10', '141.193.213.11'], 'v6': []}",True,169,138,48.15217391304348,20,45.80379746835443,83,0.6445940078158923,1637,0.9885057471264368,1.0,1.0,0,0.0,2,2389676477e23fa40b6a9ef23b282e17,318.0
64b66616-d402-4bef-b2d4-c0cbba341b15,"['tranco', 'not_parking']",http://youporndeutsch.info,False,19,0,0,False,False,0,0,1,0,0,0,0,3,0,10,0,0,0,0,0,0,unknown,True,5085,1,41,False,False,False,"{'v4': ['188.114.96.3', '188.114.97.3'], 'v6': ['2a06:98c1:3120::3', '2a06:98c1:3121::3']}",True,78,56,71.82142857142857,18,58.298701298701296,119,0.4812192723697148,2638,0.9736842105263158,1.0,1.0,0,0.0,2,30b5e277255effc7173b34f3e9ea2adf,319.0
