Unnamed: 0,uuid,tags,url,parking,number_domain_keywords_en,number_parking_kewords_en,number_together_in_line_keywords_en,keyword_in_title_en,stemmed_keyword_in_title,kword_auction,kword_domain,kword_regist,kword_price,kword_offer,kword_servic,kword_host,kword_websit,kword_contact,kword_site,kword_transfer,kword_héberge,kword_internet,kword_serveur,kword_découvr,kword_mainten,language,presence_of_nav,text_alpha_length,number_frames,number_images,domain_in_title,domain_in_text,in_warninglist,ip,different_final_domain,number_links,number_link_same_domain,average_link_length_same_domain,number_different_link_domains,average_link_length,maximum_link_length,link_to_text_ratio,number_non_link_characters,third_party_requests_ratio,third_party_data_ratio,third_party_html_content_ratio,initial_response_size,initial_response_ratio,number_redirects,structural_hash
327.0,932c6719-c319-4a17-bd58-ecdbfeb28768,['parking-page'],http://holyslots88zonaakses.christmas,True,25,16,5,False,False,0,12,3,1,0,2,3,0,5,2,0,0,0,0,0,0,unknown,False,448,2,1,True,True,True,"{'v4': [], 'v6': []}",True,2,0,0.0,2,21.5,42,0.0714285714285714,416,0.9444444444444444,0.9996321157307314,0.9954459468927346,65,0.0003678842692686,2,5616cc40d6741b3955f87cff42f5e628
328.0,8216daa0-dd10-4faa-a3ab-4585f5fdfcf8,['parking-page'],https://onboarding-software-solutions.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,128,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1171875,113,0.8333333333333334,0.943401571103849,0.3714899493632039,8156,0.0563497053316659,0,e49624e56c5b481e1b69318d8280b288
329.0,46ea1e9a-b9e1-42a8-857a-8cc8167b7afa,['parking-page'],https://business-consulting-services1.mom,True,18,13,3,False,True,0,7,2,1,0,8,3,0,5,2,0,0,0,0,0,0,unknown,False,128,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1171875,113,0.8333333333333334,0.9435169476854898,0.3580703549224837,8121,0.0562337707301873,0,e49624e56c5b481e1b69318d8280b288
330.0,f822b170-97d6-4f65-a2b4-cf4044288487,['parking-page'],http://degeneracy.lol,True,25,16,5,False,False,0,12,3,1,0,2,3,0,5,2,0,0,0,0,0,0,unknown,False,406,2,1,True,True,True,"{'v4': [], 'v6': []}",True,2,0,0.0,2,21.5,42,0.0788177339901477,374,0.9444444444444444,0.999722434644688,0.9965331823970568,49,0.0002775653553119,2,5616cc40d6741b3955f87cff42f5e628
331.0,d57cd33d-2144-4bd4-8c5a-d2a5a607b0d0,['parking-page'],https://best-business-mobile-phone-deals-69.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,134,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1119402985074626,119,0.8333333333333334,0.9432927293227362,0.36286624698842,8162,0.056458251191489,0,e49624e56c5b481e1b69318d8280b288
332.0,7b12623a-0aac-487a-91dc-577c46e99f96,['parking-page'],http://testdev.id,True,1,12,1,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,49,2,0,True,True,True,"{'v4': ['199.59.243.226'], 'v6': []}",False,2,0,0.0,2,7.0,8,0.3673469387755102,31,0.7333333333333333,0.7658036596428179,0.8255146810664866,1034,0.0059742195670135,0,54aa0f91964c658d2b4d18a1b1529591
333.0,3d77e01c-0917-4b99-bf00-def7b8e05057,['parking-page'],https://up.workgreat11.live//view_video.php?viewkey=622eea7e622c83fe5846,True,27,17,5,True,True,0,13,2,1,0,2,3,0,5,3,0,0,0,0,0,0,unknown,False,420,2,0,False,False,True,"{'v4': ['91.195.240.76'], 'v6': []}",True,4,0,0.0,3,35.25,49,0.1666666666666666,350,0.8125,0.8944731773056651,0.9541738543463588,611,0.0043111051528643,1,a8e60b7cffa9ba34561218e71af3b0ad
334.0,483a0051-e788-4fd0-a9ad-13bdbda628c6,['parking-page'],https://napa.mom,True,57,7,3,False,False,0,33,3,0,0,0,4,1,0,7,0,0,2,0,0,0,unknown,False,108,1,1,True,True,True,"{'v4': ['75.2.115.196'], 'v6': []}",False,3,0,0.0,2,21.666666666666668,23,0.2129629629629629,85,0.7333333333333333,0.9487968741215494,0.3797525107604017,6744,0.0473941642772811,0,dc6108f7eeb7201e4ac147d6d3ac4ca0
335.0,81467a24-4c2a-41f9-bdd8-f7cac04ea4ab,['parking-page'],https://epicpull.game,True,1,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,36,0,0,False,False,True,"{'v4': ['91.195.240.94'], 'v6': []}",False,0,0,0.0,0,0.0,0,0.0,36,0.0,0.0,0.0,340,1.0,0,6018827592c227a09f27dbff47a18a2b
336.0,6d6b16f1-213e-4db7-9d53-728f643c9b6e,['parking-page'],http://atmslot.lol,True,29,18,5,True,True,0,15,3,1,0,2,3,0,5,3,0,0,0,0,0,0,unknown,False,487,2,1,True,True,True,"{'v4': [], 'v6': []}",True,4,0,0.0,3,86.25,151,0.2114989733059548,384,0.9444444444444444,0.9997407252928112,0.996809543626023,46,0.0002592747071886,2,f2819c5460b0d6ad03d727d92769c903
337.0,0acebecb-b2a9-421b-88b6-74f991becc87,['parking-page'],https://showtime.id,True,18,1,1,True,True,0,7,0,0,0,0,12,5,0,5,0,0,0,0,0,0,unknown,True,588,0,2,False,True,False,"{'v4': ['84.32.84.32'], 'v6': []}",False,8,0,0.0,3,47.375,102,0.1428571428571428,504,0.9444444444444444,0.9931930643117184,0.0,3373,0.0068069356882814,0,3c672f2ed801f65648e996e34e1f6f7e
338.0,b30d8724-0148-42ec-bc3c-dcd4836e374a,['parking-page'],http://vehicle.gdn,True,26,16,4,True,True,0,12,2,1,0,2,3,0,5,3,0,0,0,0,0,0,unknown,False,442,2,0,True,True,True,"{'v4': ['64.190.63.222'], 'v6': []}",False,4,2,151.0,3,86.25,151,0.2398190045248869,336,0.875,0.9643266183090212,0.4352378944409305,8036,0.0356733816909786,1,f6e74de01ad1a6e1da8099add38e6232
339.0,9295aba4-f026-43c9-b869-93708066c215,['parking-page'],https://up.workgreat11.live//view_video.php?viewkey=622eea7e622c83fe5846,True,27,17,5,True,True,0,13,2,1,0,2,3,0,5,3,0,0,0,0,0,0,unknown,False,420,2,0,False,False,True,"{'v4': ['91.195.240.76'], 'v6': []}",True,4,0,0.0,3,35.25,49,0.1666666666666666,350,0.8125,0.894229885220048,0.9530216823004768,611,0.0043210444056265,1,a8e60b7cffa9ba34561218e71af3b0ad
340.0,80ff85b7-bf1b-4a29-b8f9-8795b8a579b4,['parking-page'],http://azeslimin.christmas,True,25,16,5,False,False,0,12,3,1,0,2,3,0,5,2,0,0,0,0,0,0,unknown,False,415,2,1,True,True,True,"{'v4': [], 'v6': []}",True,2,0,0.0,2,21.5,42,0.0771084337349397,383,0.9444444444444444,0.999694399013022,0.996221133659902,54,0.000305600986978,2,5616cc40d6741b3955f87cff42f5e628
341.0,5f41fa91-9b36-4b07-a84f-77fa08194868,['parking-page'],http://espacephone.fr,True,18,1,1,True,True,0,7,0,0,0,0,12,5,0,5,0,0,0,0,0,0,unknown,True,591,0,2,False,True,False,"{'v4': ['84.32.84.32'], 'v6': []}",False,8,0,0.0,3,47.375,102,0.1421319796954314,507,0.9444444444444444,0.992285577286862,0.0,3813,0.0077144227131379,0,3c672f2ed801f65648e996e34e1f6f7e
342.0,c2896542-17ad-4a68-a499-9e4f420af281,['parking-page'],http://claimdogs.lol,True,26,17,5,False,False,0,13,3,1,0,2,3,0,5,2,0,0,0,0,0,0,unknown,False,487,2,0,True,True,True,"{'v4': ['91.195.240.123'], 'v6': []}",False,4,1,66.0,3,33.25,66,0.1211498973305954,428,0.8823529411764706,0.9559493398585605,0.4200240742051972,8191,0.0440506601414396,1,7774e6773bcee7f132dda096084311d6
343.0,54e40d60-28ce-48dc-b89a-beb56f6589e9,['parking-page'],http://emergencyloans1.pics,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,105,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1428571428571428,90,0.8461538461538461,0.9461335418907028,0.3663545260390997,7714,0.0538664581092971,1,e49624e56c5b481e1b69318d8280b288
344.0,23fc4f87-6240-4f33-b5c2-cfd8609302f4,['parking-page'],https://bestvirtualtelephonyserviceforsmallbusinesses27.mom,True,18,13,3,False,True,0,7,2,1,0,8,3,0,5,2,0,0,0,0,0,0,unknown,False,168,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.0892857142857142,153,0.8333333333333334,0.943159596741316,0.3670360110803324,8209,0.0567229358558882,0,e49624e56c5b481e1b69318d8280b288
345.0,f0b09ce1-1e4e-44a9-8fd3-96774ae3d326,['parking-page'],https://chaireethiquedesaffaires.fr,True,54,8,2,False,False,0,33,2,0,0,0,4,0,0,5,0,0,2,0,0,0,unknown,False,112,1,0,True,True,True,"{'v4': ['185.53.178.51'], 'v6': []}",False,2,1,81.0,2,50.0,81,0.2678571428571428,82,0.7142857142857143,0.9484373108501684,0.3913004961020553,6690,0.0476390540550163,0,00ff23021300005ca1db7b9ff68bb398
346.0,02905bfb-c300-4a0d-bfd0-4bbf687d7bde,['parking-page'],http://semaglutide.lol,True,25,16,5,False,False,0,12,3,1,0,2,3,0,5,2,0,0,0,0,0,0,unknown,False,409,2,1,True,True,True,"{'v4': [], 'v6': []}",True,2,0,0.0,2,21.5,42,0.0782396088019559,377,0.9444444444444444,0.9997163892953976,0.9964028776978416,50,0.0002836107046024,2,5616cc40d6741b3955f87cff42f5e628
347.0,3f5b313d-30cc-48b3-bcfd-f1a244df49fb,['parking-page'],https://laroking.lol,True,57,7,3,False,False,0,33,3,0,0,0,4,1,0,7,0,0,2,0,0,0,unknown,False,116,1,1,True,True,True,"{'v4': ['75.2.115.196'], 'v6': []}",False,3,0,0.0,2,21.666666666666668,23,0.1982758620689655,93,0.7333333333333333,0.9486159047686132,0.3938757655293088,6755,0.0475804747481862,0,dc6108f7eeb7201e4ac147d6d3ac4ca0
348.0,c2dd1809-7871-4af0-ab3c-5979810e8586,['parking-page'],http://hiddenbin.lol,True,1,12,1,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,55,2,0,True,True,True,"{'v4': ['199.59.243.226'], 'v6': []}",False,2,0,0.0,2,7.0,8,0.3272727272727272,37,0.7333333333333333,0.7826250026790116,0.8297385620915033,1042,0.005583060074155,0,54aa0f91964c658d2b4d18a1b1529591
349.0,f2b81eca-3b4a-4a8f-82a3-d945ca2221a0,['parking-page'],https://city-pizza.fr,True,54,9,2,False,False,0,33,2,0,0,0,4,0,0,5,0,0,2,0,0,0,unknown,False,82,1,0,True,True,True,"{'v4': ['185.53.178.52'], 'v6': []}",False,2,1,71.0,2,45.0,71,0.3658536585365853,52,0.7333333333333333,0.9478775350179992,0.3770535954753568,6735,0.0480094094165448,0,e1254ebd9925c6eae99ed3e058bab287
350.0,9c6b1a7f-ab97-4236-9b8e-6b7ee1f2ffe1,['parking-page'],http://messipokerid.pics,True,29,18,5,True,True,0,15,3,1,0,2,3,0,5,3,0,0,0,0,0,0,unknown,False,510,2,1,True,True,True,"{'v4': [], 'v6': []}",True,4,0,0.0,3,89.25,157,0.2137254901960784,401,0.9444444444444444,0.999705687587374,0.996358288395546,52,0.000294312412626,2,f2819c5460b0d6ad03d727d92769c903
351.0,b11ee81e-26f3-4219-b7d0-f49dae9f3ffc,['parking-page'],https://rtpmyeropa.lol,True,57,7,3,False,False,0,33,3,0,0,0,4,1,0,7,0,0,2,0,0,0,unknown,False,120,1,1,True,True,True,"{'v4': ['75.2.115.196'], 'v6': []}",False,3,0,0.0,2,21.666666666666668,23,0.1916666666666666,97,0.7333333333333333,0.9487466790695052,0.3922189948067952,6709,0.0472787749378096,0,dc6108f7eeb7201e4ac147d6d3ac4ca0
352.0,a38d0bf7-c466-4bbe-b39c-fe86cce719c2,['parking-page'],http://buyaobeifengsi.pics,True,26,17,5,False,False,0,13,3,1,0,2,3,0,5,2,0,0,0,0,0,0,unknown,False,504,2,0,True,True,True,"{'v4': ['91.195.240.123'], 'v6': []}",False,4,1,72.0,3,34.75,72,0.117063492063492,445,0.8823529411764706,0.9557826238941622,0.4176228927610143,8222,0.0442173761058377,1,7774e6773bcee7f132dda096084311d6
353.0,20e09149-9c56-4783-8a5b-85fddc315a75,['parking-page'],https://up.workgreat11.live//view_video.php?viewkey=622eea7e622c83fe5846,True,1,1,1,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,114,0,0,False,False,True,"{'v4': [], 'v6': []}",True,0,0,0.0,0,0.0,0,0.0,114,0.25,0.0273785523834298,0.4079457364341085,611,0.0397346686609871,1,7467bce6b3a61418ea7283762d48b6ac
354.0,802c3546-acde-46a9-a2e7-32c7af3e5596,['parking-page'],http://real-estate-investment-platform.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,130,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1153846153846153,115,0.8461538461538461,0.9458818110120814,0.3660371187965007,7754,0.0541181889879186,1,e49624e56c5b481e1b69318d8280b288
355.0,a8e274aa-d858-4388-ba0b-355f5be69bea,['parking-page'],http://warsaw.lol,True,1,6,1,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,49,1,0,True,True,True,"{'v4': ['199.59.243.226'], 'v6': []}",False,2,0,0.0,2,7.0,8,0.3673469387755102,31,0.5714285714285714,0.6757777191172119,0.5183977643223102,1034,0.0082711398014606,0,ed3383cbd6a435d67b1ba17c294f7eb5
356.0,42a94372-2379-405e-99d2-9639dd3cd2fc,['parking-page'],http://lajasawit77.lol,True,29,18,5,True,True,0,15,3,1,0,2,3,0,5,3,0,0,0,0,0,0,unknown,False,503,2,1,True,True,True,"{'v4': [], 'v6': []}",True,4,0,0.0,3,88.25,155,0.2127236580516898,396,0.9444444444444444,0.9997169608387017,0.9964907355418304,50,0.0002830391612983,2,f2819c5460b0d6ad03d727d92769c903
357.0,850f4f70-b619-4a8f-9204-b64581d2df05,['parking-page'],http://servicestatutrechargeenligne.fr,True,18,1,1,True,True,0,7,0,0,0,1,12,5,0,5,0,0,0,0,0,0,unknown,True,608,0,2,False,True,False,"{'v4': ['84.32.84.32'], 'v6': []}",False,8,0,0.0,3,47.375,102,0.1381578947368421,524,0.9444444444444444,0.992308762927148,0.0,3813,0.0076912370728519,0,3c672f2ed801f65648e996e34e1f6f7e
358.0,e8dd5610-0084-478d-90a9-387be3b09d13,['parking-page'],https://little-garden.fr,True,54,7,1,False,False,0,33,2,0,0,0,4,0,0,5,0,0,2,0,0,0,unknown,False,88,1,0,True,True,True,"{'v4': ['185.53.177.51'], 'v6': []}",False,2,1,70.0,2,44.5,70,0.3409090909090909,58,0.7142857142857143,0.9470225782637616,0.3926646045072912,6668,0.0487380585178309,0,00ff23021300005ca1db7b9ff68bb398
359.0,83512b8f-3a44-4907-9f4d-4c0202c62130,['parking-page'],http://instasexe.fr,True,5,2,1,False,False,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,255,0,0,True,True,True,"{'v4': ['217.70.184.38'], 'v6': []}",False,2,1,54.0,2,42.5,54,0.3019607843137254,178,0.0,0.0,0.0,946,0.0079461075832409,0,6434cd01b498dc87698b910ea9b0f556
360.0,e8309594-52a6-4709-b59f-dca5a1abc69d,['parking-page'],http://maventa.ee,True,27,0,0,False,False,0,13,2,0,0,3,3,0,0,0,0,0,0,0,0,0,unknown,False,1023,0,6,True,True,True,"{'v4': ['52.60.87.163'], 'v6': []}",False,15,8,133.0,4,98.4,155,0.3157380254154447,700,0.9411764705882352,0.9642037604007524,0.0,5881,0.0357962395992476,0,275a23ddd9737f279a5ba8e315d79090
361.0,5adcda38-339f-4fad-9333-6968cc4c414b,['parking-page'],https://businessphoneproviders26.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,122,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1229508196721311,107,0.8333333333333334,0.9434028640013244,0.3526627218934911,8145,0.0561832629749192,0,e49624e56c5b481e1b69318d8280b288
362.0,888d4575-11f6-4724-a9e9-cc57ed61f3ce,['parking-page'],http://usc.lol,True,1,12,1,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,43,2,0,True,True,True,"{'v4': ['199.59.243.226'], 'v6': []}",False,2,0,0.0,2,7.0,8,0.4186046511627907,25,0.7333333333333333,0.7834377874270069,0.82744702320888,1026,0.0054865136574618,0,54aa0f91964c658d2b4d18a1b1529591
363.0,203ff2c0-5696-45f2-be19-f53721314e51,['parking-page'],http://trechampi.fr,True,5,2,1,False,False,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,255,0,0,True,True,True,"{'v4': ['217.70.184.38'], 'v6': []}",False,2,1,54.0,2,42.5,54,0.3019607843137254,178,0.0,0.0,0.0,946,0.0080744281324684,0,6434cd01b498dc87698b910ea9b0f556
364.0,0e7ff8d7-b10e-4059-8f1a-4d8a1e361acb,['parking-page'],http://somarmix.fr,True,5,2,1,False,False,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,251,0,0,True,True,True,"{'v4': ['217.70.184.38'], 'v6': []}",False,2,1,53.0,2,42.0,53,0.3027888446215139,175,0.0,0.0,0.0,946,0.0080744281324684,0,6434cd01b498dc87698b910ea9b0f556
365.0,5db14e82-a4af-48d4-8dfd-b13315cf47ea,['parking-page'],http://invest-in-real-estate-online-4.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,124,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1209677419354838,109,0.8461538461538461,0.9457206877054845,0.3636140437024306,7776,0.0542793122945155,1,e49624e56c5b481e1b69318d8280b288
366.0,6e0b833a-6a27-4172-ad4f-698a2ea2b8da,['parking-page'],https://vc77.game,True,57,6,2,False,False,0,33,3,0,0,0,4,1,0,7,0,0,2,0,0,0,unknown,False,110,1,1,True,True,True,"{'v4': ['75.2.115.196'], 'v6': []}",False,3,0,0.0,2,21.666666666666668,23,0.209090909090909,87,0.7333333333333333,0.9490044668648808,0.3966804250461052,6697,0.0471839023771612,0,dc6108f7eeb7201e4ac147d6d3ac4ca0
367.0,6069084c-c69f-4557-a84a-a9b5507d4841,['parking-page'],http://vip005.lol,True,1,12,1,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,49,2,0,True,True,True,"{'v4': ['199.59.243.226'], 'v6': []}",False,2,0,0.0,2,7.0,8,0.3673469387755102,31,0.7333333333333333,0.7825872407985497,0.826130822263326,1034,0.0055460796618715,0,54aa0f91964c658d2b4d18a1b1529591
368.0,ceeb745f-8d24-4c1c-a2cd-0f4e40573a9d,['parking-page'],http://kafesurabaya.id,True,25,16,5,False,False,0,12,3,1,0,2,3,0,5,2,0,0,0,0,0,0,unknown,False,410,2,1,True,True,True,"{'v4': [], 'v6': []}",True,2,0,0.0,2,21.5,42,0.0780487804878048,378,0.9444444444444444,0.9997164954299064,0.9964211581132344,50,0.0002835045700936,2,5616cc40d6741b3955f87cff42f5e628
369.0,1544e9ad-3141-4af2-928c-6d5ee53f0a5f,['parking-page'],http://lucky-angpao.lol,True,29,18,5,True,True,0,15,3,1,0,2,3,0,5,3,0,0,0,0,0,0,unknown,False,503,2,1,True,True,True,"{'v4': [], 'v6': []}",True,4,0,0.0,3,88.75,156,0.2127236580516898,396,0.9444444444444444,0.9997116982667978,0.9964793593814718,51,0.0002883017332021,2,f2819c5460b0d6ad03d727d92769c903
370.0,bc16daa1-f22e-4f54-9e93-aa511cd4da5b,['parking-page'],http://best-broadband-nearby.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,112,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1339285714285714,97,0.8461538461538461,0.9459800395862952,0.3769793424965839,7751,0.0540199604137046,1,e49624e56c5b481e1b69318d8280b288
371.0,796d676e-0920-4839-900c-6b0a9d4f0bdf,['parking-page'],https://vehicles.gdn,True,28,16,4,True,True,0,14,2,1,0,2,3,0,5,3,0,0,0,0,0,0,unknown,False,446,2,0,True,True,True,"{'v4': ['64.190.63.222'], 'v6': []}",False,4,2,152.0,3,86.75,152,0.2399103139013453,339,0.8666666666666667,0.9445909614646012,0.4074885344650558,8621,0.0551849955191396,0,5af2e999297e45e63c8f80dfa7d65246
372.0,8627abf1-ab4b-4d21-8d40-2abe01bb374b,['parking-page'],https://ai-machine-learning2.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,110,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1363636363636363,95,0.8333333333333334,0.9434467581539228,0.361861627362174,8136,0.0563041086220856,0,e49624e56c5b481e1b69318d8280b288
373.0,ffe936ee-0710-4ad6-845f-5104e3213290,['parking-page'],http://flooftrain.lol,True,25,16,5,False,False,0,12,3,1,0,2,3,0,5,2,0,0,0,0,0,0,unknown,False,406,2,1,True,True,True,"{'v4': [], 'v6': []}",True,2,0,0.0,2,21.5,42,0.0788177339901477,374,0.9444444444444444,0.9997221355864924,0.9964841788046208,49,0.0002778644135076,2,5616cc40d6741b3955f87cff42f5e628
374.0,ec7cde88-d803-45e0-a956-f4acff2b39f2,['parking-page'],http://auto-site.fr,True,59,8,2,True,True,0,33,2,0,0,0,4,0,0,10,0,0,2,0,0,0,unknown,False,80,1,0,True,True,True,"{'v4': ['185.53.178.50'], 'v6': []}",False,2,1,66.0,2,42.5,66,0.375,50,0.7333333333333333,0.954674786233196,0.4182545731707317,6044,0.044667469754861,1,00ff23021300005ca1db7b9ff68bb398
375.0,bb4bebfa-3aa2-47a7-a542-22b8c3f2d56f,['parking-page'],https://best-virtual-phone-service-for-small-business25.mom,True,18,13,3,False,True,0,7,2,1,0,8,3,0,5,2,0,0,0,0,0,0,unknown,False,156,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.0961538461538461,141,0.8333333333333334,0.9430492591773552,0.3655400723689275,8205,0.0567019570986289,0,e49624e56c5b481e1b69318d8280b288
376.0,896ecf0d-89b3-45ae-b170-16429b65c765,['parking-page'],http://best-business-mobile-phone-deals-2.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,132,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1136363636363636,117,0.8461538461538461,0.9455960357342268,0.3622678556819111,7795,0.0544039642657733,1,e49624e56c5b481e1b69318d8280b288
377.0,f48da702-402c-4310-adb1-95e3c65afeea,['parking-page'],http://olivierrecrute.fr,True,5,2,1,False,False,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,275,0,0,True,True,True,"{'v4': ['217.70.184.38'], 'v6': []}",False,2,1,59.0,2,45.0,59,0.2981818181818181,193,0.0,0.0,0.0,949,0.0080989972263708,0,6434cd01b498dc87698b910ea9b0f556
378.0,ba956921-1bdd-4dfd-b005-e46d7ba3bf33,['parking-page'],https://best-business-mobile-phone-deals-1.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,132,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1136363636363636,117,0.8333333333333334,0.9432199577869278,0.3594347724256382,8169,0.0565309158852634,0,e49624e56c5b481e1b69318d8280b288
379.0,e0b10c54-e9ab-4dcd-8fe8-caa95cc71a2c,['parking-page'],http://heicher.lol,True,25,16,5,False,False,0,12,3,1,0,2,3,0,5,2,0,0,0,0,0,0,unknown,False,397,2,1,True,True,True,"{'v4': [], 'v6': []}",True,2,0,0.0,2,21.5,42,0.0806045340050377,365,0.9444444444444444,0.999739070751533,0.99668731096068,46,0.000260929248467,2,5616cc40d6741b3955f87cff42f5e628
380.0,80e50f61-ff3a-4f51-860b-9ed01bcb24af,['parking-page'],http://secret-server-password-manager.mom,True,18,13,3,False,False,0,7,2,1,0,1,3,0,5,2,0,0,0,0,0,0,unknown,False,128,1,0,True,True,True,"{'v4': ['64.190.62.22'], 'v6': []}",False,1,0,0.0,1,1.0,1,0.1171875,113,0.8461538461538461,0.9455704137066444,0.3764461820793106,7815,0.0544295862933556,1,e49624e56c5b481e1b69318d8280b288
381.0,308ac75f-acc0-4065-8706-448563683584,['parking-page'],http://fasea.mom,True,1,12,1,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,47,2,0,True,True,True,"{'v4': ['199.59.243.226'], 'v6': []}",False,2,0,0.0,2,7.0,8,0.3829787234042553,29,0.7333333333333333,0.7715281262509797,0.8321928967090257,1030,0.005807364640479,0,54aa0f91964c658d2b4d18a1b1529591
382.0,37de7ad4-abf7-4e71-ac98-8ffcb6ac802b,['parking-page'],http://domainmarket.fr,True,63,16,4,True,True,0,24,2,1,0,2,3,0,5,28,0,0,0,0,0,0,unknown,False,459,2,0,True,True,True,"{'v4': ['64.190.63.222'], 'v6': []}",False,4,2,155.0,3,88.25,155,0.2396514161220043,349,0.8666666666666667,0.9373821251666656,0.4313676286072773,9064,0.0626178748333344,1,18e8fbe6dfc1030faef53f28afbe7a48
383.0,3593d7ca-19c9-4205-9c80-b1497963a620,['parking-page'],http://oglasi.gdn,True,29,18,5,True,True,0,15,3,1,0,2,3,0,5,3,0,0,0,0,0,0,unknown,False,483,2,1,True,True,True,"{'v4': [], 'v6': []}",True,4,0,0.0,3,85.75,150,0.2111801242236025,381,0.9444444444444444,0.9997451984055082,0.9968343299331692,45,0.0002548015944917,2,f2819c5460b0d6ad03d727d92769c903
384.0,ec33e221-419e-4621-b2ba-bf3700e4aee2,['parking-page'],http://democracy.game,True,25,16,5,False,False,0,12,3,1,0,2,3,0,5,2,0,0,0,0,0,0,unknown,False,405,2,1,True,True,True,"{'v4': [], 'v6': []}",True,2,0,0.0,2,21.5,42,0.0790123456790123,373,0.9444444444444444,0.999722052050008,0.9964732978264,49,0.000277947949992,2,5616cc40d6741b3955f87cff42f5e628
385.0,fa54f7c1-b708-4b30-9726-eeb366846a0c,['parking-page'],http://durk.lol,True,29,18,5,True,True,0,15,3,1,0,2,3,0,5,3,0,0,0,0,0,0,unknown,False,475,2,1,True,True,True,"{'v4': [], 'v6': []}",True,4,0,0.0,3,84.75,148,0.2105263157894736,375,0.9444444444444444,0.999757352775207,0.9969690561781912,43,0.0002426472247929,2,f2819c5460b0d6ad03d727d92769c903
386.0,3b99741a-56d8-4ed4-b58f-7fc5885b698f,['parking-page'],http://bottons.game,True,57,7,3,False,False,0,33,3,0,0,0,4,1,0,7,0,0,2,0,0,0,unknown,False,116,1,1,True,True,True,"{'v4': ['75.2.115.196'], 'v6': []}",False,3,0,0.0,2,21.666666666666668,23,0.1982758620689655,93,0.75,0.9559771191733378,0.4066102997694081,6114,0.0433912451030488,1,dc6108f7eeb7201e4ac147d6d3ac4ca0
